TimeSinceMark,CurrentStage,AltitudeASL,DownRange,SpeedSurface,SpeedOrbital,Mass,Acceleration,Q,AoA,AoS,AoD,AltitudeTrue,Pitch,GravityLosses,DragLosses,SteeringLosses,DeltaVExpended
1062.77111318719,2,31167.9313773461,67353.0418073979,475.276260852052,484.777465370659,8.82638318650424,0.229121055736199,0,-175.479784747412,-122.44940378218,122.416679648453,26952.5783950315,-32.7111434936523,-6.73992870540839,NaN,NaN,NaN
1062.99111318716,2,31123.9123702002,67271.0196297444,475.124327941961,484.619582993963,8.82491405121982,0.229159159245349,0,-175.46606380257,-122.370849666237,122.338166825619,26927.3537226312,-32.7346229553223,-6.85076730629079,NaN,NaN,NaN
1063.21111318712,2,31079.816288147,67189.0433403574,474.973200638738,484.462489284077,8.82344539277256,0.229197287978873,0,-175.452298566588,-122.29220156785,122.259561326744,26903.037167773,-32.7581073760986,-6.96187837477868,NaN,NaN,NaN
1063.43111318709,2,31035.6430076067,67107.105145722,474.822880938992,484.306186217651,8.82197625748813,0.229235428337473,0,-175.438510858396,-122.213457471518,122.180860420368,26881.4097657016,-32.7815937042236,-7.07326246368158,NaN,NaN,NaN
1063.65111318705,2,30991.391909346,67025.2349150655,474.673371429123,484.15067635277,8.82050712220371,0.229275650864461,0,-175.424676312845,-122.134631845969,122.102077507776,26860.8510546376,-32.8050754547119,-7.18492012561839,NaN,NaN,NaN
1063.87111318702,2,30947.0629408747,66943.3915279657,474.524673855219,483.995961419272,8.81903846375644,0.229310782020673,0,-175.410759112821,-122.055736522664,122.023226348627,26833.6068235076,-32.8285354614258,-7.29685191303223,NaN,NaN,NaN
1064.09111318698,2,30902.6573256317,66861.5971457252,474.376788711336,483.842041919015,8.81756932847202,0.229349818769874,0,-175.396747736867,-121.976767051518,121.944300529292,26809.4535505812,-32.8519824981689,-7.40905837858943,NaN,NaN,NaN
1064.31111318694,2,30858.1740182769,66779.859411748,474.229718339348,483.688920160129,8.81610067002475,0.229387988602564,0,-175.382648458236,-121.897745688342,121.865323820024,26787.9849953983,-32.8753925323486,-7.52154007449957,NaN,NaN,NaN
1064.53111318691,2,30813.6128961095,66698.1705638948,474.083464317129,483.536597704107,8.81463153474033,0.229426187713857,0,-175.36846597087,-121.818645888782,121.786268881143,26762.359182969,-32.8987934112549,-7.63429755277806,NaN,NaN,NaN
1064.75111318687,2,30768.9738355569,66616.508252835,473.938028538901,483.385076428406,8.81316287629306,0.229464389142995,0,-175.354157603543,-121.739472430169,121.707138170943,26737.7654144986,-32.9221786499023,-7.74733136526718,NaN,NaN,NaN
1064.97111318684,2,30724.2567136416,66534.9135317827,473.793412793262,483.234358104575,8.81169374100864,0.229502617866683,0,-175.339810096369,-121.660220382461,121.627930930486,26707.8387083215,-32.9455535888672,-7.860642063668,NaN,NaN,NaN
1065.1911131868,2,30679.4614071013,66453.3584587821,473.64961892038,483.084444556001,8.81022508256137,0.22954082366729,0,-175.325384544169,-121.580878362374,121.548633981003,26677.1754779715,-32.9689338684082,-7.97423019953259,NaN,NaN,NaN
1065.41111318677,2,30634.5877928162,66371.8520015098,473.506648863,482.935337707927,8.80875594727695,0.229579073142257,0,-175.310888095043,-121.501458746317,121.469260610072,26643.5245252863,-32.9923007965088,-8.08809632430209,NaN,NaN,NaN
1065.63111318673,2,30589.6357477494,66290.3885182997,473.364504325165,482.787039249388,8.80728728882968,0.2296173282277,0,-175.296334253102,-121.421972926219,121.389820062086,26614.798687788,-33.0156497955322,-8.20224098919717,NaN,NaN,NaN
1065.8511131867,2,30544.6051489548,66208.9756213448,473.223187207297,482.639551065716,8.80581815354526,0.229655550533966,0,-175.281677648337,-121.342411324366,121.310303961178,26588.6528761228,-33.0389850616455,-8.31666474522899,NaN,NaN,NaN
1066.07111318666,2,30499.4958732156,66127.6055607444,473.082699105328,482.492874739095,8.80434901826084,0.22969376390146,0,-175.266932473621,-121.262786901808,121.230725128,26564.1908717158,-33.0622947692871,-8.43136814312726,NaN,NaN,NaN
