TimeSinceMark,CurrentStage,AltitudeASL,DownRange,SpeedSurface,SpeedOrbital,Mass,Acceleration,Q,AoA,AoS,AoD,AltitudeTrue,Pitch,GravityLosses,DragLosses,SteeringLosses,DeltaVExpended
0,3,91044.0007434723,34.4376437134986,455.782994428252,468.937715281428,12.7101536560804,2.26929276476825E-05,0,61.0532826802114,-86.6059132999213,86.6252102509795,87338.4997267812,87.8110137939453,0,0,0,0
0.0200000000040745,3,91044.1893758885,34.4381394113633,455.782676417737,468.937405952554,12.7101536560804,2.26929054499484E-05,0,61.2234858931523,-86.6296414579299,86.6488038594122,87338.9933659169,87.8345550537109,0,0,0,0
0.22000000004482,3,91046.0753977517,97.0673106638369,455.779496830193,468.934313167841,12.7101536560804,2.26921128178185E-05,0,62.8423989194273,-86.8516258990817,86.8695312603857,87342.4163249015,88.0549957275391,0,0,0,0
0.420000000085565,3,91047.9608703445,159.691665672133,455.776318190339,468.931221306148,12.7101536560804,2.26915656018764E-05,0,64.3167154737496,-87.0482951545407,87.0650843648774,87345.4072141763,88.2502105712891,0,0,0,0
0.620000000126311,3,91049.8457932894,222.321397323817,455.773140495886,468.928130365169,12.7101536560804,2.26914890464712E-05,0,65.6560112296664,-87.2228180436229,87.2386176599702,87343.3130768402,88.4234130859375,0,0,0,0
0.820000000167056,3,91051.7301663697,284.946465908421,455.769963747835,468.925040345894,12.7101536560804,2.26911501749199E-05,0,66.870994864439,-87.3780053616842,87.3929239955858,87338.3331756871,88.5773834228516,0,0,0,0
1.0200000002078,3,91053.613989708,347.568640282293,455.766787944586,468.921951246729,12.7101536560804,2.26899668577455E-05,0,67.9723085629281,-87.5162791344566,87.5304121555906,87334.1433141244,88.7145416259766,0,0,0,0
1.22000000024855,3,91055.4972629187,410.187969707168,455.763613087952,468.918863069467,12.7101536560804,2.26889378454059E-05,0,68.9703352886946,-87.6397508927895,87.6531833107404,87330.4474890061,88.8370880126953,0,0,0,0
1.42000000028929,3,91057.3799854718,472.811198852784,455.760439177732,468.915775813884,12.7101536560804,2.26887328735039E-05,0,69.8749212566052,-87.7502524369466,87.7630564635098,87329.1607937973,88.9466522216797,0,0,0,0
1.62000000033004,3,91059.2621574495,535.438373958631,455.757266214959,468.912689481014,12.7101536560804,2.26882431315214E-05,0,70.695666889428,-87.8494255232748,87.8616664009373,87326.5479978926,89.0449737548828,0,0,0,0
1.82000000037078,3,91061.1437790384,598.054445103276,455.754094199326,468.909604070559,12.7101536560804,2.26870789299808E-05,0,71.4412149082965,-87.9386580031942,87.950391019275,87320.3143006462,89.1333099365234,0,0,0,0
2.02000000041153,3,91063.0248499839,660.676214025562,455.750923130329,468.906519582004,12.7101536560804,2.2686073350036E-05,0,72.1193594201714,-88.0191498572246,88.0304251332666,87316.2957621336,89.2130981445312,0,0,0,0
2.22000000045227,3,91064.9053694488,723.293651478837,455.747753009406,468.903436016745,12.7101536560804,2.26856017027059E-05,0,72.7378228050157,-88.092030261954,88.1028927639199,87312.432137912,89.2853912353516,0,0,0,0
2.42000000049302,3,91066.7853376213,785.908459353963,455.744583835402,468.900353373639,12.7101536560804,2.26844946155917E-05,0,73.3031972259928,-88.1582321960722,88.168717547579,87309.5734330141,89.3508605957031,0,0,0,0
2.62000000053376,3,91068.6647545459,848.527374463308,455.741415611203,468.897271655571,12.7101536560804,2.26839154049754E-05,0,73.8216172577407,-88.218590641736,88.2287333817216,87305.7802353737,89.4104583740234,0,0,0,0
2.82000000057451,3,91070.5436194255,911.143704438129,455.738248335719,468.894190861415,12.7101536560804,2.26837643565777E-05,0,74.2983486732141,-88.2738198732963,88.283648919158,87302.6772228029,89.464990234375,0,0,0,0
3.02000000061526,3,91072.4219326626,973.755814139525,455.735082011103,468.891110993342,12.7101536560804,2.26838614039711E-05,0,74.7381760353404,-88.3245473500918,88.3340877177808,87299.9477401814,89.5152618408203,0,0,0,0
3.220000000656,3,91074.2996941593,1036.37374870491,455.731916636152,468.888032050142,12.7101536560804,2.26835393276349E-05,0,75.1454186915118,-88.3713224738421,88.3805969925139,87295.183935947,89.5616607666016,0,0,0,0
3.42000000069675,3,91076.1769035571,1098.9875058103,455.728752211005,468.884954031938,12.7101536560804,2.26827088864517E-05,0,75.5240949684535,-88.414664758353,88.4236921338482,87292.7826875755,89.6041351318359,0,0,0,0
3.62000000073749,3,91078.0535605797,1161.59874792187,455.725588735674,468.881876938731,12.7101536560804,2.26819675023757E-05,0,75.877541739897,-88.4549888683424,88.4637866713055,87294.050471059,89.6440795898438,0,0,0,0
3.82000000077824,3,91079.9296646751,1224.20748476603,455.722426209263,468.878800769598,12.7101536560804,2.26807962913726E-05,0,76.2087766735559,-88.4926627399984,88.5012455357586,87293.689303409,89.6811187744141,0,0,0,0
4.02000000081898,3,91081.8052162981,1286.82046052579,455.719264634124,468.875725526908,12.7101536560804,2.26803510683421E-05,0,76.5204028778662,-88.5280090350218,88.5363913491861,87297.0209070474,89.7165130615234,0,0,0,0
4.22000000085973,3,91083.6802150194,1349.42933187385,455.716104009965,468.872651210353,12.7101536560804,2.26799149325723E-05,0,76.8148112968426,-88.5613190819344,88.5695120893567,87297.3856759174,89.7490692138672,0,0,0,0
4.42000000090047,3,91085.5546606358,1412.04409494682,455.712944335472,468.869577818607,12.7101536560804,2.26785291281587E-05,0,77.0940590992027,-88.5928365388793,88.600850453634,87296.16184582,89.7805053710938,0,0,0,0
4.63362304781913,3,91087.4376017423,1485.17617536151,455.709770360399,468.866490517964,12.7101536560804,0,0,77.3366204925852,-88.6201604200113,88.6280182515763,87294.3217899506,89.8074737548828,0,0,0,0
