TimeSinceMark,CurrentStage,AltitudeASL,DownRange,SpeedSurface,SpeedOrbital,Mass,Acceleration,Q,AoA,AoS,AoD,AltitudeTrue,Pitch,GravityLosses,DragLosses,SteeringLosses,DeltaVExpended
0,3,656628.187058302,262.809313222371,2105.46422356712,2291.53787443255,11.0412731934339,0,0,-1.58874233204386,9.38868827287052,9.51742629101381,657477.340384829,-73.1720581054688,0,0,0,0
0.100000000005821,3,656439.45361163,245.315499687172,2105.65514408343,2291.72209059762,11.0412731934339,0,0,-1.58866203003585,9.38779202050132,9.51652986264724,657288.647076977,-73.1661354064941,0,0,0,0
0.300000000017462,3,656061.959953217,334.70053168008,2106.03714531362,2292.09067069844,11.0412731934339,0,0,-1.58850105383491,9.38599684881099,9.51473262367887,656911.233703768,-73.1542861938477,0,0,0,0
0.500000000029104,3,655684.430598811,424.14350918183,2106.41936029078,2292.45944797068,11.0412731934339,0,0,-1.58833966278047,9.38419687713795,9.51293091593436,656533.784648185,-73.1424285888672,0,0,0,0
0.700000000040745,3,655306.865547753,513.644509273601,2106.80178918919,2292.82842258712,11.0412731934339,0,0,-1.58817779992812,9.38239280653617,9.51112680511582,656156.299905835,-73.1305633544922,0,0,0,0
0.900000000052387,3,654929.26479088,603.249159779545,2107.18443218782,2293.19759472076,11.0412731934339,0,0,-1.58801553289642,9.38058424433316,9.50932028656402,655778.779471093,-73.1186935424805,0,0,0,0
1.10000000006403,3,654551.628325118,692.926358985434,2107.567289462,2293.56696454478,11.0412731934339,0,0,-1.58785278579831,9.37877220138492,9.50750929283518,655401.223338827,-73.1068138122559,0,0,0,0
1.30000000007567,3,654173.956142537,782.66182798348,2107.95036119042,2293.93653223256,11.0412731934339,0,0,-1.58768959063787,9.37695490872134,9.50569588883663,655023.631503087,-73.094921875,0,0,0,0
1.50000000008731,3,653796.24824168,872.486856284316,2108.33364754903,2294.30629795771,11.0412731934339,0,0,-1.58752598063265,9.37513385399438,9.50387593556781,654646.003959352,-73.0830284118652,0,0,0,0
1.70000000009895,3,653418.504617018,962.384674780291,2108.71714871621,2294.67626189402,11.0412731934339,0,0,-1.5873619332344,9.37330906583065,9.50205150184545,654268.340702311,-73.0711288452148,0,0,0,0
1.90000000011059,3,653040.725257421,1052.34101440798,2109.10086487034,2295.04642421548,11.0412731934339,0,0,-1.58719741523655,9.37147964622993,9.50022051196397,653890.641726039,-73.0592193603516,0,0,0,0
2.10000000012224,3,652662.910165117,1142.4015253038,2109.4847961888,2295.41678509629,11.0412731934339,0,0,-1.58703247051207,9.36964581930294,9.49838710414415,653512.907025631,-73.0473022460938,0,0,0,0
2.30000000013388,3,652285.05933355,1232.52071573435,2109.86894284929,2295.78734471086,11.0412731934339,0,0,-1.58686701492926,9.36780842741183,9.49654920660089,653135.136596755,-73.0353828430176,0,0,0,0
2.50000000014552,3,651907.172755878,1322.71305045161,2110.25330503021,2296.15810323379,11.0412731934339,0,0,-1.5867010887441,9.36596609403547,9.49470888456846,652757.330433887,-73.0234535217285,0,0,0,0
2.70000000015716,3,651529.250424285,1412.99543048677,2110.63788291132,2296.52906083989,11.0412731934339,0,0,-1.58653471571083,9.36411876365224,9.49285992663069,652379.488530951,-73.0115165710449,0,0,0,0
2.9000000001688,3,651151.292339988,1503.35111845764,2111.02267667062,2296.90021770417,11.0412731934339,0,0,-1.58636797874936,9.36226845803942,9.49101061119644,652001.610884046,-72.9995735168457,0,0,0,0
3.10000000018044,3,650773.298491393,1593.78022038382,2111.40768648772,2297.27157400186,11.0412731934339,0,0,-1.58620070014539,9.36041405335933,9.48915679705552,651623.69748747,-72.9876258850098,0,0,0,0
3.30000000019209,3,650395.268875466,1684.26842730706,2111.79291254154,2297.64312990837,11.0412731934339,0,0,-1.58603302438921,9.35855445441828,9.4872964077839,651245.748335285,-72.9756660461426,0,0,0,0
3.50000000020373,3,650017.203486498,1774.84701055328,2112.1783550126,2298.01488559933,11.0412731934339,0,0,-1.58586493257917,9.35669165615199,9.48543358516856,650867.763422258,-72.9637008666992,0,0,0,0
3.70000000021537,3,649639.102320545,1865.49924694105,2112.56401407993,2298.38684125057,11.0412731934339,0,0,-1.58569639270992,9.35482501148816,9.48356832617503,650489.742743511,-72.9517288208008,0,0,0,0
3.90000000022701,3,649260.965374905,1956.22527132331,2112.94988992243,2298.75899703813,11.0412731934339,0,0,-1.58552728986959,9.35295255617052,9.48169648374459,650111.686293949,-72.9397468566895,0,0,0,0
4.10000000023865,3,648882.792642647,2047.02747541488,2113.33598272125,2299.13135313825,11.0412731934339,0,0,-1.58535782187839,9.35107586196085,9.47981805542881,649733.594068801,-72.9277565002441,0,0,0,0
4.30000000025029,3,648504.584117957,2137.9180414794,2113.72229265708,2299.50390972738,11.0412731934339,0,0,-1.58518792837784,9.34919577126002,9.47793510914256,649355.466063123,-72.9157608032227,0,0,0,0
4.50000000026193,3,648126.339797387,2228.86819975508,2114.10881990923,2299.87666698217,11.0412731934339,0,0,-1.58501749080588,9.34731118895618,9.47605179539034,648977.302271981,-72.9037605285644,0,0,0,0
4.70000000027358,3,647748.059675538,2319.90923408698,2114.49556465866,2300.24962507949,11.0412731934339,0,0,-1.58484659450813,9.34542172261368,9.47416188510897,648599.102691217,-72.8917503356934,0,0,0,0
4.90000000028522,3,647369.743743691,2411.02446077566,2114.88252708762,2300.6227841964,11.0412731934339,0,0,-1.58467531293947,9.34352863383661,9.47226952551932,648220.867314568,-72.879736328125,0,0,0,0
